ID,H_conc,HCP_conc,FCC_conc,F_111,F_110,F_100,Sphericity,CC_coord,sp1,sp2,sp2x,sp3,dCC,dCCe,aCCC,aCCCe,D_nm,x,y,label,minR,IDclosestLabel,integerID,order,ILS1,ILSorder,ILS2,clusterID
27,0.0,0.1088457142857143,0.0,0.479,0.383,0.138,0.19099057016903628,0.19230769230769248,0.10389610389610388,0.4327272430375819,0.8128299090367674,0.18600000000000005,0.3636363636363656,0.2202166064981949,0.5348399246704335,0.4244162228594838,0.1046603957977034,0.8828121999999999,0.3380825,0,0.3020474614703791,59.0,27.0,419.0,2,428.0,1,6
28,0.8051938274584656,0.7619199999999999,0.16531278205929326,0.479,0.383,0.138,0.19099057016903628,0.4519230769230771,0.0,0.0,0.0,1.0,0.8545454545454545,0.03249097472924188,0.17608286252354086,0.0705994810869862,0.1657402882970926,0.6686939000000001,0.83249235,0,0.35512350483714444,11.0,28.0,467.0,1,465.0,1,1
29,0.0,0.0,0.3085746025133653,0.0,0.0,1.0,0.06297258634280209,0.4519230769230771,0.5812077922077922,0.01079951898459561,0.36822746821912655,0.597222,0.7090909090909091,0.24187725631768955,0.0527306967984936,0.7849242113887751,0.10844734913266553,0.7083971,0.51944584,0,0.3472146283348359,85.0,29.0,294.0,2,364.0,3,8
30,0.9074938055370416,0.0,0.3921544122752205,0.0,0.0,1.0,0.06297258634280209,1.0,0.0,0.005831903544980889,0.054317989148041736,0.912,0.9545454545454536,0.12274368231046932,0.16384180790960398,0.2987846510992763,0.1695272416320547,0.05827763,0.52263343,0,0.2922904668408867,86.0,30.0,85.0,1,258.0,3,3
31,0.0,0.09142857142857144,0.0,1.0,0.0,0.0,0.4517268560418065,0.13461538461538472,0.17316017316017315,0.4805488521064252,0.7992504117497571,0.136,0.2545454545454566,0.19133574007220214,0.6016949152542371,0.4039328144203195,0.12869533349621304,0.9625647,0.3911223,0,0.332533688358487,64.0,31.0,412.0,2,421.0,1,6
32,0.0,0.3657142857142857,0.02777199194612234,0.464,0.0,0.536,0.06489942486789482,0.27884615384615385,0.2597402597402597,0.3545797355348379,0.6362964443056318,0.308,0.4454545454545465,0.21299638989169672,0.4265536723163841,0.5090809777413629,0.12869533349621304,0.9111486,0.35292715,0,0.34697357230149434,25.0,32.0,405.0,2,414.0,1,6
33,0.7948708296705366,0.8228571428571428,0.1388599597306117,1.0,0.0,0.0,0.4517268560418065,0.4615384615384615,0.0,0.0,0.0,1.0,0.8727272727272727,0.018050541516245487,0.17231638418079073,0.07483271883108014,0.18977522599560226,0.69744885,0.8834148000000001,0,0.24607974980082595,65.0,33.0,490.0,1,488.0,1,1
34,0.8303569649235075,0.9142857142857144,0.1944039436228564,0.464,0.0,0.536,0.06489942486789482,0.42307692307692296,0.0,0.0,0.0,1.0,0.9272727272727292,0.03610108303249097,0.16854990583804194,0.08439164276935683,0.18977522599560226,0.6986081000000001,0.83803767,0,0.28311047579464504,26.0,34.0,483.0,1,481.0,1,1
35,0.0,0.0,0.20909532736235506,0.0,0.333333333,0.666666667,0.06297258634280209,0.42307692307692296,0.1337142857142857,0.10808150201842184,0.7490062717878184,0.444015,0.6454545454545465,0.21660649819494585,0.2542372881355934,0.4913286904274205,0.13376496457366233,0.7275954000000001,0.43854016,0,0.4178225269264184,133.0,35.0,330.0,2,400.0,3,8
36,0.7769417620839081,0.0,0.3163229882663334,0.0,0.333333333,0.666666667,0.06297258634280209,1.0,0.0,0.0,0.0,1.0,0.8545454545454545,0.04693140794223827,0.12711864406779602,0.25850061450225315,0.19484485707305152,0.07533748400000001,0.49951193,0,0.31120707926820623,134.0,36.0,245.0,1,315.0,3,3
37,0.0,0.0,0.0,0.78,0.0,0.22,0.021603947099524144,0.0,0.19383549783549786,0.8007985042333788,0.5211752860909089,0.0,0.07272727272727475,0.08303249097472923,0.8907721280602627,0.2817151440666394,0.13871243586611287,0.989263,0.44248584,0,0.4321767384364604,164.0,37.0,326.0,2,396.0,3,8
38,0.6848297103936335,0.0,0.43522877178365627,0.78,0.0,0.22,0.021603947099524144,1.0,0.0,0.0,0.0,1.0,0.8454545454545465,0.05415162454873647,0.13841807909604506,0.21821657790523008,0.19979232836550204,0.33254522,0.8707138000000001,0,0.07473794422212933,41.0,38.0,124.0,1,297.0,4,4
39,0.7739259055873059,0.0,0.43522877178365627,0.78,0.0,0.22,0.021603947099524144,1.0,0.0,0.0,0.0,1.0,0.8363636363636363,0.31407942238267145,0.175141242937853,0.057080431517137785,0.19979232836550204,0.33118257,0.86062884,0,0.2996889716235737,41.0,39.0,126.0,1,299.0,4,4
40,0.0,0.0,0.0,0.78,0.0,0.22,0.021603947099524144,0.0,0.18614718614718606,0.8992795266360529,0.3375475039914022,0.0,0.0181818181818202,0.747292418772563,0.9256120527306962,0.2940051891301379,0.14512582457854875,0.9986193,0.4585122,0,0.6993563038050858,37.0,40.0,461.0,2,459.0,3,8
41,0.7094304194077673,0.0,0.41657987919183503,0.78,0.0,0.22,0.021603947099524144,1.0,0.0,0.0,0.0,1.0,0.8363636363636363,0.03971119133574007,0.15725047080979293,0.1554007920251263,0.20620571707793794,0.33471134,0.8687623999999999,0,0.24501402186922064,98.0,41.0,123.0,1,296.0,4,4
42,0.7520221959952438,0.0,0.41657987919183503,0.78,0.0,0.22,0.021603947099524144,1.0,0.0,0.0,0.0,1.0,0.8272727272727283,0.014440433212996385,0.175141242937853,0.04479038645363922,0.20620571707793794,0.33771738,0.8663613000000001,0,0.12284159240705805,41.0,42.0,125.0,1,298.0,4,4
43,0.0,0.0,0.0,1.0,0.0,0.0,0.04601056841736495,0.038461538461538484,0.1665021645021645,0.8564336976717875,0.3255820269533621,0.020979,0.07272727272727475,0.11913357400722024,0.8370998116760826,0.5247849242113888,0.14824089909601762,0.9787391,0.44603738,0,0.3206530288942931,71.0,43.0,324.0,2,394.0,3,8
44,0.7415286982438505,0.0,0.4078455877247796,1.0,0.0,0.0,0.04601056841736495,1.0,0.0,0.0,0.0,1.0,0.8272727272727283,0.0072202166064981935,0.17419962335216513,0.026355318858391364,0.2093207915954068,0.35363877,0.86472064,0,0.31302501192144594,42.0,44.0,127.0,1,300.0,4,4
45,0.0,0.5013942857142857,0.05375269041171979,0.368,0.0,0.632,0.0,0.3653846153846153,0.1948051948051948,0.3195883142649527,0.5703388860544382,0.387,0.499999999999999,0.21660649819494585,0.3672316384180795,0.5404888706814147,0.160395797703396,0.91393214,0.34810925,0,0.27156579285083304,32.0,45.0,406.0,2,415.0,1,6
46,0.8134110399833485,0.9585371428571428,0.2239672290495036,0.368,0.0,0.632,0.0,0.4423076923076921,0.0,0.0,0.0,1.0,0.9363636363636374,0.03971119133574007,0.1666666666666662,0.08370886248805134,0.22147569020278526,0.7036819000000001,0.8385066999999999,0,0.16503850672191242,34.0,46.0,484.0,1,482.0,1,1
47,0.0,0.0,0.20205512740401307,0.37,0.0,0.63,0.02335561848597205,0.4134615384615386,0.0,0.17333233802179496,0.8888828535567613,0.393189,0.5818181818181818,0.2057761732851985,0.3361581920903947,0.4175884200464291,0.16668702663083315,0.75370646,0.44119072,0,0.3907584801422337,118.0,47.0,280.0,2,350.0,3,8
48,0.614253796945615,0.0,0.5287787266541694,0.37,0.0,0.63,0.02335561848597205,1.0,0.012987012987012986,0.0,0.0,0.997,0.8909090909090909,0.10469314079422384,0.0922787193973638,0.34043424825891033,0.22776691913022235,0.092040025,0.5618025999999999,0,0.17496984859149015,92.0,48.0,55.0,1,228.0,3,3
49,0.8362226065237273,0.0,0.5287787266541694,0.37,0.0,0.63,0.02335561848597205,1.0,0.0,0.0,0.0,1.0,0.9363636363636374,0.05415162454873647,0.17043314500941634,0.12126177795985253,0.22776691913022235,0.08964361,0.54760045,0,0.13419266784986852,93.0,49.0,53.0,1,226.0,3,3
50,0.0,0.0,0.14771922516142472,0.24,0.76,0.0,0.017020406971652118,0.40384615384615374,0.3157922077922078,0.18435230296039087,0.6132287582713688,0.452888,0.5454545454545454,0.19494584837545129,0.3418079096045192,0.3636487778232965,0.1695577815783044,0.82087344,0.27964494,0,0.17421036935924133,89.0,50.0,386.0,2,163.0,2,7
51,0.7601929085300911,0.0,0.3672012775116296,0.24,0.76,0.0,0.017020406971652118,1.0,0.0,0.0,0.0,1.0,0.8454545454545465,0.028880866425992774,0.17608286252354086,0.03796258364058446,0.23063767407769364,0.117907435,0.13248533,0,0.1486776815657027,100.0,51.0,219.0,1,55.0,5,5
52,0.0,0.0,0.14220648476011946,0.0,0.85,0.15,0.002802674218316659,0.3365384615384616,0.14329004329004327,0.07729021768163173,0.21035417268852707,0.409639,0.5727272727272738,0.21660649819494585,0.2834274952919024,0.5159087805544176,0.1709626191057904,0.8319946,0.26191562,0,0.4850896151013303,94.0,52.0,424.0,2,433.0,2,7
53,0.7556691237851878,0.0,0.36806220926195937,0.0,0.85,0.15,0.002802674218316659,1.0,0.0,0.0,0.0,1.0,0.8636363636363626,0.04332129963898917,0.1619585687382296,0.14789020893076607,0.2320425116051796,0.13268857,0.14475020000000002,0,0.10311251082120536,54.0,53.0,240.0,1,109.0,5,5
54,0.789589759373623,0.0,0.36806220926195937,0.0,0.85,0.15,0.002802674218316659,1.0,0.0,0.0,0.0,1.0,0.8636363636363626,0.03249097472924188,0.17702448210922736,0.052300969547999454,0.2320425116051796,0.13189678,0.14652792,0,0.21406277520340086,56.0,54.0,239.0,1,108.0,5,5
55,0.0,0.0,0.1396792334930223,0.0,1.0,0.0,0.02344320205529444,0.3846153846153845,0.2817705627705627,0.1656400572459652,0.6428165429315806,0.426036,0.6181818181818182,0.24187725631768955,0.2608286252354044,0.4920114707087259,0.17377229416076226,0.8291681000000001,0.27197853,0,0.2063007156433165,94.0,55.0,388.0,2,165.0,2,7
56,0.7805134041756991,0.0,0.3615357911546205,0.0,1.0,0.0,0.02344320205529444,1.0,0.0,0.0,0.0,1.0,0.8545454545454545,0.028880866425992774,0.17702448210922736,0.039328144203195414,0.23485218666015145,0.13908482,0.15309891,0,0.16100117429614344,95.0,56.0,237.0,1,106.0,5,5
57,0.0,0.31346285714285715,0.07934458099007152,0.722,0.0,0.278,0.311505561556652,0.3750000000000001,0.0,0.3930702989317119,0.6091374497316109,0.349,0.4636363636363667,0.2238267148014441,0.4124293785310729,0.4660658200191178,0.1792694844857073,0.9362504,0.3662378,0,0.2939441658736477,109.0,57.0,395.0,2,404.0,1,6
58,0.7520221959952438,0.9142857142857144,0.2380476289661876,0.722,0.0,0.278,0.311505561556652,0.5096153846153848,0.0,0.0,0.0,1.0,0.900000000000001,0.02527075812274368,0.17043314500941634,0.07961218080021848,0.2403493769850965,0.69137436,0.8580023000000001,0,0.2836846111831821,136.0,58.0,480.0,1,478.0,1,1
59,0.0,0.12032,0.02923002152329376,0.338,0.465,0.196,0.09908621142673638,0.2884615384615383,0.0,0.4537220957995132,0.6847946489020976,0.258,0.400000000000002,0.22743682310469315,0.5122410546139355,0.4373890482042879,0.1925238211580748,0.8806040999999999,0.32867909999999995,0,0.1766627131550916,73.0,59.0,418.0,2,427.0,1,6
60,0.711735490342395,0.7819428571428572,0.2740679025203083,0.338,0.465,0.196,0.09908621142673638,0.5480769230769229,0.0,0.0,0.0,1.0,0.8545454545454545,0.021660649819494587,0.17419962335216513,0.06459101461149802,0.253603713657464,0.6627311,0.83731276,0,0.27658805254391805,28.0,60.0,468.0,1,466.0,1,1
61,0.0,0.0,0.4694299798653059,0.11,0.0,0.89,0.04443406416956182,0.7788461538461539,0.0,0.0,0.275167173311244,0.77305,0.8636363636363626,0.2093862815884477,0.1920903954802265,1.0,0.21035914976789644,0.6908193,0.5203576,0,0.5679365015336654,177.0,61.0,431.0,2,440.0,3,8
62,0.5623575937805156,0.0,0.4694299798653059,0.11,0.0,0.89,0.04443406416956182,1.0,0.0,0.0,0.0,1.0,0.900000000000001,0.10108303249097472,0.0,0.559606718557968,0.2714390422672856,0.059756223,0.5414456,0,0.30088218547167345,150.0,62.0,86.0,1,259.0,3,3
63,0.748490411037769,0.0,0.5613552732069708,0.11,0.0,0.89,0.04443406416956182,1.0,0.060606060606060615,0.0,0.0,0.915,0.9363636363636374,0.11191335740072204,0.1525423728813563,0.2427966680322272,0.2714390422672856,0.052222606,0.5303045999999999,0,0.212181468661276,86.0,63.0,83.0,1,256.0,3,3
64,0.0,0.21513142857142856,0.032673748524612925,1.0,0.0,0.0,0.6226315943129069,0.22115384615384606,0.15151515151515152,0.4910462784873908,0.6246568752024799,0.221,0.34545454545454746,0.18411552346570398,0.5395480225988702,0.3882288679502936,0.21115318837038846,0.96580184,0.3833653,0,0.3618097497759295,121.0,64.0,411.0,2,420.0,1,6
65,0.7085712767347264,0.8605257142857142,0.2287162396722905,1.0,0.0,0.0,0.6226315943129069,0.5480769230769229,0.0,0.0,0.0,1.0,0.8727272727272727,0.014440433212996385,0.17231638418079073,0.06459101461149802,0.27223308086977765,0.6909203,0.8888894,0,0.2392861367788029,122.0,65.0,489.0,1,487.0,1,1
66,0.0,0.0,0.0031798930778310077,0.45,0.24,0.31,0.007327825299973759,0.019230769230769246,0.11887445887445885,0.8327480046142021,0.4794338513588226,0.011442,0.06363636363636464,0.07942238267148015,0.9030131826741996,0.2680595384405298,0.21588688003909115,0.99929446,0.44121432,0,0.4359871877241009,37.0,66.0,331.0,2,401.0,3,8
67,0.62538058027559,0.0,0.5242935499548705,0.45,0.24,0.31,0.007327825299973759,1.0,0.0,0.0,0.0,1.0,0.8454545454545465,0.03610108303249097,0.15160075329566844,0.16837361736993034,0.27696677253848034,0.26323226,0.5886207,0,0.13205492381400669,124.0,67.0,31.0,1,204.0,3,3
68,0.6856246387947202,0.0,0.5242935499548705,0.45,0.24,0.31,0.007327825299973759,1.0,0.0,0.0,0.0,1.0,0.8363636363636363,0.014440433212996385,0.1732580037664786,0.0454731667349447,0.27696677253848034,0.26891342,0.5938629,0,0.12887167193157462,125.0,68.0,30.0,1,203.0,3,3
69,0.0,0.4571428571428572,0.10800527667846978,0.563,0.0,0.4370000000000001,0.040989110442880936,0.4807692307692307,0.0,0.3417495477358801,0.4830421177807998,0.458,0.5545454545454556,0.23104693140794225,0.3389830508474569,0.4660658200191178,0.22092597117029075,0.92447776,0.34694505,0,0.4002893533747303,45.0,69.0,415.0,2,424.0,1,6
70,0.7270782727689415,0.9650742857142856,0.2931472609872943,0.263,0.51,0.227,0.1977928940530756,0.5288461538461536,0.0,0.0,0.0,1.0,0.9181818181818192,0.028880866425992774,0.16854990583804194,0.08097774136282944,0.28200586366967995,0.658502,0.84048283,0,0.24097555738009965,60.0,70.0,469.0,1,467.0,1,1
71,0.0,0.0,0.0,1.0,0.0,0.0,0.04601056841736495,0.009615384615384838,0.1331991341991342,0.9433582200097276,0.28139628270961403,0.006593000000000001,0.02727272727272828,0.06498194945848376,0.9538606403013176,0.2660111975966134,0.2228499877840215,0.98289436,0.4508189,0,0.17582579557626105,126.0,71.0,322.0,2,392.0,3,8
72,0.6666659285715867,0.0,0.5035617579670902,1.0,0.0,0.0,0.04601056841736495,1.0,0.0,0.0,0.0,1.0,0.8272727272727283,0.0072202166064981935,0.1732580037664786,0.024306978014474945,0.2839298802834107,0.35863253,0.87064695,0,0.14261002065552958,44.0,72.0,128.0,1,301.0,4,4
73,0.0,0.1589942857142857,0.07848364923974174,0.263,0.51,0.227,0.1977928940530756,0.31730769230769235,0.0,0.4210634359476201,0.6750950079828044,0.29100000000000004,0.4545454545454566,0.23104693140794225,0.4755178907721276,0.4155400792025126,0.22474346445150256,0.8806290000000001,0.32651025,0,0.4245797472494529,78.0,73.0,417.0,2,426.0,1,6
74,0.694030065564986,0.7950171428571428,0.3018676664583768,0.563,0.0,0.4370000000000001,0.040989110442880936,0.5576923076923077,0.0,0.0,0.0,1.0,0.8636363636363626,0.02527075812274368,0.1732580037664786,0.06459101461149802,0.2858233569508917,0.6937293000000001,0.84567255,0,0.3105798278898797,34.0,74.0,492.0,1,490.0,1,1
75,0.0,0.0,0.2390196486843019,0.16,0.56,0.28,0.006743934837824457,0.5,0.0,0.23901240212607874,0.6201407223904571,0.4754100000000001,0.5636363636363636,0.2057761732851985,0.3493408662900181,0.44899631298648096,0.2351270461763988,0.79323524,0.29001015,0,0.2969569517701901,80.0,75.0,390.0,2,169.0,2,7
76,0.6062934415085482,0.0,0.5235714781642714,0.16,0.56,0.28,0.006743934837824457,1.0,0.0,0.0,0.0,1.0,0.8727272727272727,0.07942238267148015,0.1450094161958574,0.2366516455004779,0.2962069386757879,0.21429451,0.19831623,0,0.11256876179846977,112.0,76.0,166.0,1,148.0,2,2
77,0.7134914185375529,0.0,0.5235714781642714,0.16,0.56,0.28,0.006743934837824457,1.0,0.0,0.0,0.0,1.0,0.8727272727272727,0.03971119133574007,0.1732580037664786,0.0707360371432473,0.2962069386757879,0.21066979,0.18647788,0,0.11487787361173114,113.0,77.0,163.0,1,145.0,2,2
78,0.0,0.3232457142857143,0.09818787752551554,0.468,0.29,0.242,0.2645607683998482,0.3750000000000001,0.12987012987012986,0.3650771619158037,0.545119819664276,0.376,0.509090909090909,0.19494584837545129,0.4001883239171373,0.4305612453912331,0.2376618617151233,0.9292073,0.35969627,0,0.25510590016534834,142.0,78.0,402.0,2,411.0,1,6
79,0.681317854003317,0.8773485714285715,0.32259945844615706,0.468,0.29,0.242,0.2645607683998482,0.576923076923077,0.0,0.0,0.0,1.0,0.8727272727272727,0.03971119133574007,0.17231638418079073,0.07961218080021848,0.2987417542145125,0.66976273,0.8492105999999999,0,0.3052224594075175,60.0,79.0,470.0,1,468.0,1,1
80,0.0,0.0,0.242449489689648,0.12,0.76,0.12,0.001839254955770354,0.5096153846153848,0.03435930735930735,0.17125384759836382,0.6235491762094967,0.5,0.6181818181818182,0.16967509025270758,0.2664783427495289,0.506349856616141,0.2408685560713413,0.8020528,0.28040677,0,0.31559712091379793,89.0,80.0,389.0,2,168.0,2,7
81,0.6290585080588911,0.0,0.5069499409845172,0.12,0.76,0.12,0.001839254955770354,1.0,0.0,0.0,0.0,1.0,0.8818181818181828,0.07581227436823104,0.14689265536723178,0.2346033046565615,0.3019484485707305,0.14449091,0.123517394,0,0.1970824037440984,84.0,81.0,223.0,1,84.0,5,5
82,0.0,0.0,0.4861487190168716,0.0,0.0,0.0,0.009809359764108272,0.5,0.3539437229437229,0.1295977269572743,0.34162329310568923,0.599581,0.6909090909090909,0.15162454873646206,0.19491525423728745,0.3875460876689881,0.23109577327143901,0.58989406,0.40599683,0,0.2400678693137879,131.0,82.0,458.0,3,119.0,1,9
83,0.7654319074074485,0.0,0.4861487190168716,0.0,0.0,0.0,0.009809359764108272,1.0,0.0,0.0,0.0,1.0,0.900000000000001,0.10108303249097472,0.15630885122410507,0.08985388501980061,0.2921756657708282,0.34887838,0.47481778,0,0.10982454199761114,132.0,83.0,444.0,3,458.0,1,9
84,0.7302424863766099,0.0,0.5069499409845172,0.12,0.76,0.12,0.001839254955770354,1.0,0.0,0.0,0.0,1.0,0.8818181818181828,0.04332129963898917,0.1732580037664786,0.0707360371432473,0.3019484485707305,0.13511626,0.12813766,0,0.18214593276225705,100.0,84.0,222.0,1,69.0,5,5
85,0.0,0.0,0.4990349232798723,0.0,0.0,1.0,0.06297258634280209,0.6057692307692306,0.4734848484848485,0.0,0.2652250413689685,0.7148439999999999,0.7818181818181819,0.23104693140794225,0.033898305084745686,0.7651235832309162,0.2437087710725629,0.7028264,0.5173632,0,0.28616826678244034,177.0,85.0,293.0,2,363.0,3,8
86,0.8076915412089555,0.0,0.5749635492605707,0.0,0.0,1.0,0.06297258634280209,1.0,0.0,0.0,0.0,1.0,0.9727272727272738,0.11191335740072204,0.17043314500941634,0.1868086849651782,0.3047886635719521,0.047283284,0.52480215,0,0.09175393150575796,106.0,86.0,82.0,1,255.0,3,3
87,0.0,0.16544,0.02909116156356315,0.619,0.222,0.159,0.3600560534843664,0.21153846153846173,0.08225108225108224,0.5866894966250774,0.5470597478481346,0.196,0.3272727272727293,0.16967509025270758,0.597928436911487,0.3923255496381264,0.2482592230637674,0.9278228,0.3813332,0,0.4282507035369723,116.0,87.0,422.0,2,431.0,1,6
88,0.6538828598822444,0.8272,0.3306255641185865,0.619,0.222,0.159,0.3600560534843664,0.5961538461538463,0.0,0.0,0.0,1.0,0.8636363636363626,0.021660649819494587,0.17231638418079073,0.06663935545541445,0.3093391155631566,0.67231506,0.86001694,0,0.1959554345614732,143.0,88.0,473.0,1,471.0,1,1
89,0.0,0.0,0.2200791501770465,0.24,0.76,0.0,0.017020406971652118,0.4519230769230771,0.196030303030303,0.2068669497861441,0.5929584486782299,0.471698,0.5454545454545454,0.18772563176895304,0.3672316384180795,0.35886931585415816,0.2499694600537503,0.8141451,0.27685577,0,0.1835302340298936,144.0,89.0,385.0,2,162.0,2,7
90,0.6741657126787759,0.0,0.4820801221967646,0.24,0.76,0.0,0.017020406971652118,1.0,0.0,0.0,0.0,1.0,0.8454545454545465,0.02527075812274368,0.17419962335216513,0.03454868223405708,0.3110493525531395,0.12253709,0.120338544,0,0.1396819434043686,145.0,90.0,217.0,1,53.0,5,5
91,0.0,0.0,0.4214955217662987,0.37,0.0,0.63,0.02335561848597205,0.5961538461538463,0.24184415584415586,0.045612484006004525,0.5310417608340139,0.631285,0.7272727272727273,0.17328519855595664,0.175141242937853,0.4339751467977605,0.2523821158074762,0.7468898,0.4632239,0,0.32674532974210274,215.0,91.0,279.0,2,349.0,3,8
92,0.6839484248681947,0.0,0.6180240227730335,0.37,0.0,0.63,0.02335561848597205,1.0,0.0,0.0,0.0,1.0,0.9181818181818192,0.07220216606498195,0.12994350282485828,0.2564522736583367,0.31346200830686544,0.09498655,0.55664086,0,0.175121754981952,120.0,92.0,54.0,1,227.0,3,3
93,0.7936507585034089,0.0,0.6180240227730335,0.37,0.0,0.63,0.02335561848597205,1.0,0.0,0.0,0.0,1.0,0.9636363636363656,0.06498194945848376,0.1666666666666662,0.11784787655332513,0.31346200830686544,0.093403794,0.5475608000000001,0,0.1054630082054393,120.0,93.0,52.0,1,225.0,3,3
94,0.0,0.0,0.22380059709782688,0.0,1.0,0.0,0.02344320205529444,0.4615384615384615,0.2220000000000001,0.162353196408014,0.5684765549979339,0.494505,0.6090909090909101,0.19133574007220214,0.2928436911487757,0.4182712003277345,0.25543611043244563,0.8235893,0.2664618,0,0.2948182270182569,156.0,94.0,387.0,2,164.0,2,7
95,0.6916164946536083,0.0,0.4679580642921614,0.0,1.0,0.0,0.02344320205529444,1.0,0.0,0.0,0.0,1.0,0.8545454545454545,0.02527075812274368,0.175141242937853,0.036597023077973516,0.31651600293183485,0.15161139,0.14703993,0,0.14287971870671556,157.0,95.0,236.0,1,105.0,5,5
96,0.0,0.0,0.2432548774560856,0.78,0.0,0.22,0.021603947099524144,0.3846153846153845,0.0,0.31500793722072473,0.7221634855077664,0.363139,0.5181818181818192,0.19494584837545129,0.4190207156308852,0.4039328144203195,0.2561079892499389,0.9028255,0.44150612,0,0.1930003030770124,153.0,96.0,311.0,2,381.0,3,8
97,0.5565960235865663,0.0,0.6182878566965215,0.78,0.0,0.22,0.021603947099524144,1.0,0.0,0.0,0.0,1.0,0.8636363636363626,0.06498194945848376,0.12523540489642165,0.2564522736583367,0.31718788174932816,0.33226690000000003,0.8916917999999999,0,0.12933932198371506,154.0,97.0,118.0,1,291.0,4,4
98,0.7050461346329713,0.0,0.6182878566965215,0.78,0.0,0.22,0.021603947099524144,1.0,0.0,0.0,0.0,1.0,0.8909090909090909,0.03971119133574007,0.17043314500941634,0.093267786426328,0.31718788174932816,0.3391563,0.8830295,0,0.14119595736262974,155.0,98.0,122.0,1,295.0,4,4
99,0.0,0.0,0.32122474484482405,0.24,0.76,0.0,0.017020406971652118,0.4807692307692307,0.2365584415584416,0.10197899814895382,1.0,0.342441,0.6545454545454545,0.21660649819494585,0.2787193973634645,0.32882698347671724,0.25644392865868554,0.81715876,0.28905544,0,0.4770854735388082,89.0,99.0,423.0,2,432.0,2,7
100,0.6966296364365065,0.0,0.4679302923002153,0.24,0.76,0.0,0.017020406971652118,1.0,0.0,0.0,0.0,1.0,0.8636363636363626,0.028880866425992774,0.175141242937853,0.04410760617233375,0.3175238211580747,0.122448176,0.1221225,0,0.034389465960843864,90.0,100.0,218.0,1,54.0,5,5
101,0.0,0.5818057142857143,0.16410470040963687,0.464,0.0,0.536,0.4735643593261904,0.5384615384615385,0.0,0.2775986087410903,0.4694626204937893,0.52,0.6181818181818182,0.22743682310469315,0.2937853107344636,0.4565068960808412,0.2567798680674322,0.9403373,0.34138903,0,0.3151046951983796,135.0,101.0,404.0,2,413.0,1,6
102,0.7107589905516449,0.9973942857142858,0.3282094008192737,0.672,0.134,0.145,0.13409044463258693,0.5480769230769229,0.0,0.0,0.0,1.0,0.9272727272727292,0.03610108303249097,0.16760828625235408,0.07892940051891299,0.3178597605668214,0.68197876,0.8523575999999999,0,0.3077607003753338,58.0,102.0,491.0,1,489.0,1,1
103,0.0,0.35775999999999997,0.13281955148233007,0.777,0.0,0.223,0.5333255481271713,0.40384615384615374,0.0735930735930736,0.4093996288576584,0.4461834822874857,0.402,0.499999999999999,0.23104693140794225,0.4058380414312618,0.4291956848286221,0.26505619350109944,0.95333916,0.36142868,0,0.3257149934922464,57.0,103.0,397.0,2,406.0,1,6
104,0.6709948562153879,0.9142857142857144,0.3260154134555301,0.464,0.0,0.536,0.4735643593261904,0.5865384615384615,0.0,0.0,0.0,1.0,0.900000000000001,0.021660649819494587,0.17043314500941634,0.07005325686194183,0.3261360860004886,0.6845826999999999,0.8614691999999999,0,0.26966787345196885,136.0,104.0,479.0,1,477.0,1,1
105,0.0,0.0,0.4620704019995834,0.0,0.0,1.0,0.06297258634280209,0.576923076923077,0.3001038961038961,0.02425721960499351,0.5043134303168096,0.636049,0.7363636363636373,0.18411552346570398,0.16854990583804194,0.5186399016796395,0.265697532372343,0.70903265,0.50640696,0,0.3719626360859825,177.0,105.0,295.0,2,365.0,3,8
106,0.8209993955001296,0.0,0.5847948344094981,0.0,0.0,1.0,0.06297258634280209,1.0,0.0,0.0,0.0,1.0,1.0,0.07942238267148015,0.1666666666666662,0.1103372934589649,0.32677742487173217,0.04474452,0.5222199000000001,0,0.194802129416612,178.0,106.0,81.0,1,254.0,3,3
107,0.0,0.37472,0.1138235089911824,0.33,0.28800000000000003,0.254,0.6855749861326015,0.4326923076923079,0.0,0.32542021780993363,0.603317665180035,0.41,0.5545454545454556,0.19855595667870035,0.35404896421845605,0.4326095862351495,0.2762338138284877,0.9534799,0.34669927,0,0.3838243581217324,142.0,107.0,414.0,2,423.0,1,6
108,0.6617413581982805,0.8992914285714286,0.3642296743733944,0.964,0.036000000000000004,0.0,0.18144396111289526,0.5865384615384615,0.0,0.0,0.0,1.0,0.8909090909090909,0.04693140794223827,0.17137476459510287,0.0878055441758842,0.3373137063278768,0.69759643,0.87295973,0,0.3672193386930366,102.0,108.0,494.0,1,492.0,1,1
109,0.0,0.3344914285714285,0.06773588835659237,0.672,0.134,0.145,0.13409044463258693,0.3365384615384616,0.0,0.4245625780746087,0.6246568752024799,0.314,0.4909090909090909,0.2346570397111913,0.44067796610169535,0.4360234876416769,0.2777913510872221,0.93135846,0.36963904,0,0.4702289123878192,96.0,109.0,394.0,2,403.0,1,6
110,0.6399660771501264,0.8548114285714286,0.3386794417829619,0.777,0.0,0.223,0.5333255481271713,0.6057692307692306,0.0,0.0,0.0,1.0,0.8545454545454545,0.02527075812274368,0.17231638418079073,0.059811552642359676,0.33887124358661125,0.68188053,0.8765754000000001,0,0.17029194770052633,159.0,110.0,477.0,1,475.0,1,1
