ID,shape,numAg,massDensity,volAtom,coordinateNumber,lengthBond,errBond,numBond,angle,errAngle,numAngle,nSurfaceAtoms,diameter,aspectRatio,popFCC,popHCP,popICOS,SCN3,SCN4,SCN5,SCN6,SCN7,SCN8,SCN9,SCN10,SCN11,Efermi,IP,EA,Eg,popSurface,coordNumberNormalised,amorph
Ag1000-mTO,mTO,1000,8.448,21.201999999999998,10.44,2.964,0.098,0.3229588972743716,96.96,35.93,51408,360,0.626667335798501,0.10977297314977384,0.8875,0.0,0.0,0.0,0.0,0.0,0.133333333,0.333333333,0.066666667,0.46666666700000003,0.0,0.0,-3.8514,4.2860000000000005,3.4169,0.8691,0.36,0.87,0.11250000000000004
Ag1008-DH,DH,1008,7.718,23.209,10.51,2.969,0.096,0.327761491922909,96.62,35.39,52286,401,0.6247291730701834,0.16253448153874553,0.657331137,0.276771005,0.0,0.0,0.0,0.0,0.004987531,0.11471321699999999,0.22942643399999998,0.47880299299999995,0.172069825,0.0,-3.9492,4.3839,3.5146,0.8693,0.3978174603174603,0.8758333333333334,0.06589785800000003
Ag100-DH,DH,100,7.68,23.323,8.88,2.909,0.175,0.025073286346909498,93.42,34.58,3748,77,0.26532536980467397,0.29831650386742636,0.0,0.434782609,0.0,0.0,0.0,0.0,0.15584415599999998,0.194805195,0.25974026,0.38961039,0.0,0.0,-3.687,4.6122,2.7593,1.8529,0.77,0.7400000000000001,0.565217391
Ag1013-mTO,mTO,1013,8.818,20.313,10.4,2.964,0.10300000000000001,0.3259527225098235,96.89,35.8,51858,314,0.637341951681417,0.05522611843000522,0.7939914159999999,0.0,0.0,0.0,0.0,0.0,0.15286624199999999,0.49681528700000005,0.01910828,0.33121019100000004,0.0,0.0,-3.7753,4.2081,3.3425,0.8656,0.3099703849950642,0.8666666666666667,0.2060085840000001
Ag1016-DH,DH,1016,5.617000000000001,31.891,10.47,2.966,0.083,0.32919603318156304,96.71,35.63,52194,432,0.641737788406747,0.2939417190247555,0.650684932,0.282534247,0.0,0.0,0.0,0.0,0.00462963,0.208333333,0.13888888900000002,0.625,0.023148147999999997,0.0,-3.9158,4.3391,3.4926,0.8465,0.4251968503937008,0.8725,0.06678082100000005
Ag101-DH,DH,101,11.562999999999999,15.491,8.81,2.904,0.141,0.025135657705981414,94.07,34.0,3754,72,0.25987189106953285,0.14331455732575746,0.344827586,0.517241379,0.0,0.0,0.0,0.0,0.305555556,0.27777777800000003,0.13888888900000002,0.13888888900000002,0.13888888900000002,0.0,-3.6146,4.5571,2.673,1.8841,0.7128712871287128,0.7341666666666667,0.13793103500000004
Ag1030-HO,HO,1030,7.105,25.211,10.36,2.963,0.107,0.3300692322085698,96.84,35.74,52476,315,0.639628672414711,0.10314159907000024,0.7860139859999999,0.0,0.0,0.0,0.0,0.095238095,0.152380952,0.304761905,0.152380952,0.295238095,0.0,0.0,-3.784,4.2131,3.355,0.8581,0.3058252427184466,0.8633333333333333,0.21398601400000006
Ag1051-DH,DH,1051,4.812,37.223,10.47,2.965,0.083,0.3404228778145076,96.72,35.66,53929,447,0.6538780215926144,0.3483996783200651,0.678807947,0.273178808,0.0,0.0,0.0,0.0,0.004474273,0.20134228199999998,0.156599553,0.62639821,0.011185681999999999,0.0,-3.9556,4.3705,3.5408,0.8297,0.4253092293054234,0.8725,0.04801324499999993
Ag1054-tTR,TR,1054,6.782,26.41,10.36,2.9619999999999997,0.111,0.33792802345163103,97.01,35.94,53664,342,0.6451661562566212,0.13667449563806,0.7640449440000001,0.0,0.0,0.0,0.0,0.0,0.14035087699999999,0.49122807,0.01754386,0.350877193,0.0,0.0,-3.7151,4.1369,3.2933,0.8436,0.32447817836812143,0.8633333333333333,0.23595505599999989
Ag1055-SRC,SRC,1055,9.06,19.771,10.35,2.9619999999999997,0.11199999999999999,0.33792802345163103,96.96,35.79,53850,300,0.6458885730869085,0.053236681264041935,0.7668874170000001,0.0,0.0,0.0,0.0,0.0,0.32,0.44,0.24,0.0,0.0,0.0,-3.7574,4.1836,3.3313,0.8523,0.2843601895734597,0.8624999999999999,0.23311258299999993
Ag105-DH,DH,105,4.974,36.012,8.67,2.9010000000000002,0.165,0.025759371296700556,93.93,34.57,3763,82,0.271437769548373,0.48097746718193474,0.0,0.260869565,0.0,0.0,0.06097561,0.0,0.024390244,0.18292682899999999,0.365853659,0.243902439,0.12195122,0.0,-3.5918,4.501,2.6466,1.8544,0.780952380952381,0.7225,0.739130435
Ag1061-DH,DH,1061,3.958,45.26,10.45,2.964,0.08199999999999999,0.3432295889727437,96.72,35.67,54324,452,0.6587251882080641,0.4130432591375713,0.689655172,0.287356322,0.0,0.0,0.0,0.0,0.004424779,0.15486725699999998,0.221238938,0.6194690270000001,0.0,0.0,-3.969,4.3798,3.5582,0.8216,0.42601319509896324,0.8708333333333332,0.02298850599999991
Ag1067-DH,DH,1067,8.106,22.096,10.55,2.968,0.085,0.34828166905756874,96.76,35.55,55640,419,0.6409102151762068,0.1444878912303558,0.6790123459999999,0.270061728,0.0,0.0,0.0,0.0,0.00477327,0.143198091,0.286396181,0.525059666,0.040572792,0.0,-3.9308,4.3559,3.5057,0.8502,0.39268978444236174,0.8791666666666668,0.05092592600000012
Ag1072-TO,TO,1072,8.509,21.051,10.52,2.967,0.081,0.3491548680845756,96.96,36.03,55656,432,0.6396246184321376,0.12137767100501622,0.9625,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.166666667,0.666666667,0.0,0.0,-3.9287,4.3541,3.5034,0.8507,0.40298507462686567,0.8766666666666666,0.03749999999999998
Ag1083-DH,DH,1083,8.332,21.499000000000002,10.54,2.969,0.087,0.3533337491423938,96.73,35.52,56386,417,0.6448876340484911,0.11334870111715684,0.623123123,0.250750751,0.0,0.0,0.0,0.0,0.004796163,0.115107914,0.225419664,0.594724221,0.059952038,0.0,-3.9155,4.3821,3.4417,0.9404,0.3850415512465374,0.8783333333333333,0.12612612600000006
Ag1103-DH,DH,1103,8.63,20.756,10.73,2.987,0.141,0.3664317345474958,96.42,35.18,59326,416,0.6468778467214216,0.08091006422050205,0.283842795,0.21834061100000002,0.0,0.0,0.0,0.0,0.004807692,0.072115385,0.288461538,0.384615385,0.25,0.0,-4.0006,4.4234,3.5780000000000003,0.8454,0.3771532184950136,0.8941666666666667,0.497816594
Ag1111-DH,DH,1111,3.313,54.071000000000005,10.42,2.969,0.11800000000000001,0.3585105719453627,96.56,35.55,56604,502,0.6763608663674481,0.4928484841084281,0.336617406,0.221674877,0.0,0.0,0.0,0.009960159,0.003984064,0.069721116,0.199203187,0.239043825,0.478087649,0.0,-3.7869,4.1867,3.3872,0.7995,0.45184518451845185,0.8683333333333333,0.441707717
Ag1115-RO,RO,1115,5.712000000000001,31.357,10.41,2.963,0.11,0.3592590282542257,97.01,35.9,57234,338,0.6581171947545961,0.17286131066522928,0.7142857140000001,0.0,0.0,0.0,0.0,0.017751479,0.071005917,0.603550296,0.071005917,0.23668639100000002,0.0,0.0,-3.715,4.1291,3.3011,0.828,0.3031390134529148,0.8675,0.28571428599999993
Ag1120-SRC,SRC,1120,9.308,19.244,10.39,2.9619999999999997,0.11199999999999999,0.3603817127175201,97.03,35.84,57504,312,0.662655213640574,0.053652551795150945,0.732673267,0.0,0.0,0.0,0.0,0.0,0.23076923100000002,0.615384615,0.076923077,0.076923077,0.0,0.0,-3.7217,4.1387,3.3047,0.8340000000000001,0.2785714285714286,0.8658333333333333,0.267326733
Ag1123-DH,DH,1123,7.138,25.094,10.54,2.969,0.08199999999999999,0.3664317345474958,96.79,35.63,58396,442,0.6553931934364212,0.15954236405893887,0.660792952,0.249632893,0.0,0.0,0.0,0.0,0.004524887,0.248868778,0.09049773800000001,0.633484163,0.022624434,0.0,-3.9182,4.3335,3.503,0.8305,0.3935886019590383,0.8783333333333333,0.08957415499999999
Ag1127-DH,DH,1127,6.99,25.625,10.56,2.969,0.081,0.3685523607559409,96.8,35.62,58860,442,0.656946098313788,0.18945418612824821,0.686131387,0.255474453,0.0,0.0,0.0,0.0,0.004524887,0.226244344,0.135746606,0.610859729,0.022624434,0.0,-3.9125,4.3271,3.4979,0.8292,0.3921916592724046,0.88,0.05839415999999997
Ag1128-tRD,RD,1128,8.312000000000001,21.549,10.36,2.9619999999999997,0.115,0.36187862533524606,97.05,35.84,57744,298,0.6649772560908184,0.08593020653353935,0.713253012,0.0,0.0,0.026845637999999998,0.0,0.0,0.24161073800000002,0.6442953020000001,0.080536913,0.0,0.006711409000000001,0.0,-3.7134,4.1278,3.2992,0.8286,0.2641843971631206,0.8633333333333333,0.286746988
Ag1129-DH,DH,1129,6.797999999999999,26.349,10.55,2.968,0.086,0.3689889602694443,96.75,35.49,59037,427,0.6541053944683592,0.23970754624208213,0.66951567,0.27065527100000003,0.0,0.0,0.0,0.0,0.004683840999999999,0.281030445,0.210772834,0.44496487100000004,0.058548009000000005,0.0,-3.9264,4.3438,3.5091,0.8347,0.37821080602302926,0.8791666666666668,0.05982905899999991
Ag1132-DH,DH,1132,7.11,25.191999999999997,10.64,2.975,0.10800000000000001,0.37285598453190294,96.64,35.49,59883,434,0.6573288441890622,0.18667272915067615,0.696275072,0.26504298,0.0,0.0,0.0,0.0,0.004608295,0.082949309,0.262672811,0.5069124420000001,0.14285714300000002,0.0,-3.9626,4.3771,3.5487,0.8284,0.3833922261484099,0.8866666666666667,0.03868194800000002
Ag1133-DH,DH,1133,7.386,24.252,10.65,2.978,0.126,0.373542069481694,96.51,35.22,59879,422,0.6543583770977563,0.1206164535360595,0.473980309,0.26863572399999996,0.0,0.0,0.0,0.0,0.023696682,0.026066351,0.279620853,0.5165876779999999,0.154028436,0.0,-4.0056,4.423,3.588,0.835,0.37246248896734335,0.8875000000000001,0.257383967
Ag1139-CO,CO,1139,8.83,20.285,10.54,2.967,0.085,0.37160855735046466,96.93,35.93,59442,428,0.6547527713958321,0.07634636321050267,0.983122363,0.0,0.0,0.0,0.0,0.0,0.0,0.308411215,0.224299065,0.46728972,0.0,0.0,-3.9337,4.3506,3.5168,0.8338,0.37576821773485514,0.8783333333333333,0.016877637
Ag1150-HO,HO,1150,7.848,22.823,10.43,2.964,0.10099999999999999,0.37160855735046466,96.99,35.86,59316,365,0.6642950241198368,0.08695067190130754,0.8076433120000001,0.0,0.0,0.0,0.0,0.016438356,0.263013699,0.19726027399999999,0.131506849,0.39178082200000003,0.0,0.0,-3.7938,4.2084,3.3791,0.8293,0.3173913043478261,0.8691666666666666,0.19235668799999994
Ag1152-DH,DH,1152,5.846,30.639,10.63,2.975,0.10800000000000001,0.37915549179816627,96.65,35.46,60565,442,0.6646557565526208,0.2388410536822696,0.690140845,0.274647887,0.0,0.0,0.0,0.0,0.027149321,0.0,0.339366516,0.47511312200000005,0.158371041,0.0,-4.0133,4.4237,3.603,0.8207,0.3836805555555556,0.8858333333333334,0.03521126800000007
Ag1156-OH,OH,1156,4.5969999999999995,38.963,10.52,2.968,0.08199999999999999,0.376473523358074,96.94,36.09,59832,486,0.6645764535746169,0.3036904542227466,0.88358209,0.0,0.0,0.0,0.0,0.012345678999999998,0.0,0.09876543199999999,0.148148148,0.740740741,0.0,0.0,-3.8391,4.2423,3.4362,0.8061,0.4204152249134948,0.8766666666666666,0.11641791000000001
Ag1157-DH,DH,1157,5.667000000000001,31.608,10.55,2.969,0.08199999999999999,0.37821992141208755,96.81,35.67,60320,462,0.6670612680796398,0.25198219611590744,0.6474820139999999,0.25179856100000003,0.0,0.0,0.0,0.0,0.004329004,0.173160173,0.151515152,0.649350649,0.021645022000000003,0.0,-3.9005,4.3084,3.4928,0.8156,0.3993085566119274,0.8791666666666668,0.10071942500000008
Ag1158-tRD,RD,1158,7.277,24.614,10.34,2.9619999999999997,0.11699999999999999,0.3708601010416017,97.09,35.87,59088,302,0.6736670642017186,0.11384492122933734,0.6635514020000001,0.0,0.0,0.026490066,0.0,0.0,0.15894039699999998,0.794701987,0.01986755,0.0,0.0,0.0,-3.6795,4.0872,3.2717,0.8155,0.2607944732297064,0.8616666666666667,0.33644859799999993
Ag1163-RD,RD,1163,5.916,30.28,10.35,2.9619999999999997,0.11599999999999999,0.3727312418137591,97.03,35.84,59346,306,0.6756277182985063,0.17078866890833957,0.647607935,0.0,0.0,0.0,0.0,0.019607843,0.156862745,0.745098039,0.078431373,0.0,0.0,0.0,-3.6782,4.0848,3.2717,0.8131,0.26311263972484955,0.8624999999999999,0.352392065
Ag116-DH,DH,116,10.749,16.664,9.05,2.92,0.146,0.030125366431734548,93.83,34.02,4434,77,0.2776076611686791,0.10745405441620318,0.0,0.384615385,0.0,0.0,0.0,0.0,0.15584415599999998,0.0,0.454545455,0.25974026,0.12987013,0.0,-3.937,5.3369,3.0421,2.2948,0.6637931034482759,0.7541666666666668,0.615384615
Ag1174-HO,HO,1174,7.876,22.741999999999997,10.44,2.965,0.10300000000000001,0.3794673485935259,97.0,35.82,60636,352,0.6696527151133169,0.09330618978058668,0.7858880779999999,0.0,0.0,0.0,0.0,0.034090908999999996,0.255681818,0.22159090899999997,0.170454545,0.318181818,0.0,0.0,-3.7813,4.1935,3.3692,0.8243,0.29982964224872233,0.87,0.21411192200000007
Ag1200-TH,TH,1200,8.242,21.733,10.36,2.963,0.11199999999999999,0.38508077090999815,96.94,35.71,61488,360,0.6756673474870237,0.08070150780243948,0.783333333,0.0,0.0,0.0,0.0,0.0,0.533333333,0.066666667,0.066666667,0.333333333,0.0,0.0,-3.7499,4.1571,3.3428,0.8143,0.3,0.8633333333333333,0.21666666700000003
Ag1205-TH,TH,1205,7.354,24.358,10.34,2.9619999999999997,0.114,0.3858292272188611,96.97,35.74,61578,362,0.675419600765879,0.10578990610503601,0.78173191,0.0,0.0,0.0,0.0,0.0,0.596685083,0.0,0.082872928,0.320441989,0.0,0.0,-3.7432,4.1489,3.3375,0.8114,0.3004149377593361,0.8616666666666667,0.21826809000000003
Ag1219-DH,DH,1219,7.318,24.476,10.59,2.97,0.081,0.3998627830100418,96.82,35.58,64017,452,0.6742580468865235,0.16917143293383238,0.6779661020000001,0.24771838300000001,0.0,0.0,0.0,0.0,0.004424779,0.265486726,0.132743363,0.575221239,0.022123893999999998,0.0,-3.9074,4.313,3.5018,0.8112,0.37079573420836753,0.8825,0.07431551499999989
Ag1222-DH,DH,1222,6.534,27.414,10.59,2.971,0.086,0.40098546747333624,96.79,35.59,64175,473,0.6790514136853976,0.2303017032170718,0.680907877,0.257676903,0.0,0.0,0.0,0.0,0.00422833,0.07822410099999999,0.24947145899999998,0.6025369979999999,0.065539112,0.0,-3.9360000000000004,4.3374,3.5344,0.8029999999999999,0.38707037643207853,0.8825,0.06141521999999999
Ag1228-DH,DH,1228,8.669,20.662,10.61,2.97,0.08199999999999999,0.4038545499906443,96.84,35.57,64841,455,0.6726396898825391,0.10738749756521396,0.6921086679999999,0.258732212,0.0,0.0,0.0,0.0,0.004395604,0.24175824199999998,0.20879120899999998,0.505494505,0.03956044,0.0,-3.9363,4.3428,3.5299,0.8129,0.3705211726384365,0.8841666666666667,0.04915912000000011
Ag1239-DH,DH,1239,7.684,23.311999999999998,10.82,2.991,0.14400000000000002,0.41545562277802034,96.45,35.15,67822,452,0.6745737898308445,0.0955743514806341,0.254129606,0.235069886,0.0,0.0,0.0,0.0,0.004424779,0.066371681,0.287610619,0.33185840699999997,0.309734513,0.0,-3.9821,4.3886,3.5757,0.8129,0.3648103309120258,0.9016666666666667,0.510800508
Ag1247-SRC,SRC,1247,9.504,18.848,10.49,2.966,0.098,0.40528909124929835,96.98,35.84,64986,384,0.6819947284023797,0.06353295906703396,0.874855156,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.375,0.125,0.0,0.0,-3.8451,4.2495,3.4406,0.8089,0.3079390537289495,0.8741666666666666,0.12514484400000003
Ag1269-DH,DH,1269,7.561,23.69,10.59,2.97,0.079,0.41639119316409906,96.84,35.65,66577,482,0.685137626522538,0.1717905588582449,0.673443456,0.24142312600000002,0.0,0.0,0.0,0.0,0.004149378,0.248962656,0.082987552,0.6431535270000001,0.020746888,0.0,-3.9212,4.3184,3.5239999999999996,0.7944,0.3798266351457841,0.8825,0.08513341799999996
Ag1271-GRC,GRC,1271,7.6579999999999995,23.39,10.44,2.965,0.106,0.41127674172020207,97.0,35.83,65898,360,0.6856680680975149,0.11459474956993794,0.828759605,0.0,0.0,0.0,0.0,0.0,0.333333333,0.26666666699999997,0.4,0.0,0.0,0.0,-3.7932,4.1926,3.3938,0.7988,0.2832415420928403,0.87,0.171240395
Ag1271-TZ,TZ,1271,6.465,27.706999999999997,10.43,2.966,0.105,0.4109025135657706,97.02,35.82,65718,377,0.687548810351694,0.1352115906134952,0.728187919,0.0,0.0,0.0,0.0,0.015915119,0.25464191,0.159151194,0.318302387,0.25198939,0.0,0.0,-3.7437,4.1419999999999995,3.3453,0.7967,0.2966168371361133,0.8691666666666666,0.271812081
Ag1272-DH,DH,1272,5.67,31.59,10.59,2.97,0.08,0.4175138776273935,96.85,35.7,66735,502,0.6934486492423757,0.2772732313677479,0.688311688,0.253246753,0.0,0.0,0.0,0.0,0.003984064,0.199203187,0.119521912,0.657370518,0.019920319,0.0,-3.932,4.325,3.5392,0.7858,0.3946540880503145,0.8825,0.05844155900000003
Ag1274-DH,DH,1274,7.7,23.263,10.73,2.983,0.133,0.42356389945736916,96.53,35.15,68182,457,0.6822747752271204,0.11884253470597438,0.403916769,0.25703794399999996,0.0,0.0,0.0,0.0,0.026258206,0.0,0.251641138,0.49234135700000003,0.22975929999999997,0.0,-4.0263,4.4278,3.6251,0.8027,0.358712715855573,0.8941666666666667,0.33904528700000003
Ag1276-RO,RO,1276,4.9719999999999995,36.027,10.47,2.965,0.099,0.41389633880122245,96.99,35.98,65928,438,0.6956297231693491,0.2161444224317222,0.735083532,0.0,0.0,0.0,0.0,0.01369863,0.054794521,0.273972603,0.16438356199999998,0.493150685,0.0,0.0,-3.7483,4.1409,3.3558,0.7851,0.3432601880877743,0.8725,0.264916468
Ag1278-TR,TR,1278,8.045,22.264,10.44,2.967,0.102,0.413522110646791,97.07,35.87,66216,350,0.693397152513452,0.055863010532341384,0.7155172409999999,0.0,0.0,0.0,0.0,0.0,0.297142857,0.20571428600000002,0.291428571,0.13714285699999998,0.068571429,0.0,-3.7676,4.1661,3.3692,0.7969,0.27386541471048514,0.87,0.2844827590000001
Ag1287-DH,DH,1287,4.69,38.196,10.61,2.972,0.09300000000000001,0.4233144140210815,96.74,35.58,67588,497,0.6988343795147696,0.33630449648687255,0.708860759,0.265822785,0.0,0.0,0.0,0.0,0.024144869,0.016096579,0.31388330000000003,0.575452716,0.070422535,0.0,-3.9776,4.3675,3.5877,0.7798,0.3861693861693862,0.8841666666666667,0.025316455999999987
Ag1308-DH,DH,1308,7.769,23.055,10.64,2.971,0.08,0.43129794798228654,96.88,35.65,69271,483,0.6904982292636831,0.13804920553365752,0.703030303,0.24242424199999998,0.0,0.0,0.0,0.0,0.004140787,0.22774327100000002,0.144927536,0.600414079,0.022774327,0.0,-3.9333,4.3294,3.5372,0.7922,0.36926605504587157,0.8866666666666667,0.054545454999999965
Ag1330-T,T,1330,1.7369999999999999,103.11200000000001,10.33,2.964,0.105,0.4258092683839581,96.68,36.01,66600,650,0.7491993310253192,0.995258537986248,0.879411765,0.0,0.0,0.006153846,0.0,0.0,0.018461538,0.138461538,0.0,0.836923077,0.0,0.0,-3.8053,4.1565,3.4541,0.7024,0.48872180451127817,0.8608333333333333,0.12058823500000004
Ag1333-DH,DH,1333,6.406000000000001,27.962,10.72,2.9789999999999996,0.11800000000000001,0.44321087756502214,96.66,35.4,71405,482,0.6972748818776531,0.19144535644561142,0.586368978,0.256169213,0.0,0.0,0.0,0.0,0.024896266,0.004149378,0.294605809,0.5311203320000001,0.145228216,0.0,-4.0055,4.3982,3.6128,0.7854,0.36159039759939987,0.8933333333333334,0.15746180899999995
Ag1342-DH,DH,1342,5.195,34.479,10.6,2.97,0.08,0.4409031372793613,96.87,35.73,70480,532,0.7122083162172598,0.3167587296846776,0.691358025,0.25925925899999996,0.0,0.0,0.0,0.0,0.0037593979999999997,0.187969925,0.131578947,0.657894737,0.018796992,0.0,-3.9443,4.3275,3.5613,0.7662,0.39642324888226527,0.8833333333333333,0.04938271599999999
Ag1353-DH,DH,1353,6.465,27.706,10.64,2.972,0.079,0.4462670741595459,96.89,35.68,71611,507,0.7021699200634488,0.18997297984457737,0.685579196,0.23640661899999998,0.0,0.0,0.0,0.0,0.0039447729999999995,0.177514793,0.147928994,0.650887574,0.019723866,0.0,-3.9202,4.3092,3.5313,0.7779,0.37472283813747226,0.8866666666666667,0.07801418500000001
Ag1355-DH,DH,1355,6.511,27.511,10.68,2.9760000000000004,0.096,0.44888667124056636,96.76,35.54,72258,495,0.7006867717153931,0.2918357306248498,0.6802325579999999,0.24069767399999997,0.0,0.0,0.0,0.0,0.004040404,0.117171717,0.21010101,0.581818182,0.08686868699999999,0.0,-3.9513,4.3424,3.5603,0.7821,0.36531365313653136,0.89,0.0790697680000001
Ag135-GRC,GRC,135,13.599,13.172,8.89,2.905,0.14800000000000002,0.03480321836212811,94.72,34.78,5178,80,0.2968375238343921,0.031584192190638224,0.7818181820000001,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.3,0.1,0.0,0.0,-3.8160000000000003,4.6878,2.9485,1.7393,0.5925925925925926,0.7408333333333333,0.21818181799999992
Ag1373-DH,DH,1373,5.181,34.571999999999996,10.63,2.972,0.08,0.45250421006673736,96.9,35.72,72521,522,0.7092611206021985,0.25249726718078264,0.658049354,0.235017626,0.0,0.0,0.0,0.0,0.003831418,0.095785441,0.210727969,0.670498084,0.019157088,0.0,-3.9078,4.2925,3.5231,0.7694,0.3801893663510561,0.8858333333333334,0.10693302000000005
Ag1377-DH,DH,1377,4.485,39.936,10.59,2.969,0.079,0.45212998191230586,96.87,35.74,72215,547,0.7231195911840973,0.3688962412146311,0.710843373,0.253012048,0.0,0.0,0.0,0.0,0.003656307,0.182815356,0.146252285,0.658135283,0.009140768,0.0,-3.9687,4.3455,3.592,0.7535,0.3972403776325345,0.8825,0.03614457900000001
Ag1379-TR,TR,1379,6.409,27.947,10.49,2.967,0.10400000000000001,0.4486995571633506,97.11,35.95,71838,414,0.7112768165911716,0.15090467750387718,0.788601036,0.0,0.0,0.0,0.0,0.057971014,0.057971014,0.52173913,0.014492753999999998,0.347826087,0.0,0.0,-3.7466,4.1311,3.362,0.7691,0.30021754894851344,0.8741666666666666,0.21139896400000002
Ag1385-TO,TO,1385,7.981,22.444000000000003,10.64,2.971,0.07400000000000001,0.45693257656084324,97.09,36.09,73374,524,0.7024748036947732,0.14251421444360396,0.9721254359999999,0.0,0.0,0.0,0.0,0.0,0.0,0.251908397,0.045801527,0.7022900759999999,0.0,0.0,-3.9159,4.3026,3.5293,0.7733,0.3783393501805054,0.8866666666666667,0.0278745640000001
Ag1387-DH,DH,1387,3.7460000000000004,47.82,10.58,2.968,0.078,0.454936693070542,96.87,35.75,72610,552,0.7275000508046978,0.4286046286533635,0.7185628740000001,0.263473054,0.0,0.0,0.0,0.0,0.003623188,0.144927536,0.19927536199999998,0.6521739129999999,0.0,0.0,-3.9817,4.3553,3.6081,0.7472,0.3979812545061283,0.8816666666666667,0.017964071999999942
Ag1389-DH,DH,1389,8.281,21.631999999999998,10.67,2.972,0.081,0.45942743092371985,96.89,35.59,74042,492,0.7028985151509023,0.1026789979379714,0.702341137,0.25083612,0.0,0.0,0.0,0.0,0.004065041,0.243902439,0.223577236,0.487804878,0.040650407,0.0,-3.9358,4.3263,3.5454,0.7809,0.3542116630669546,0.8891666666666667,0.046822743
Ag1391-HO,HO,1391,7.004,25.573,10.53,2.968,0.09699999999999999,0.45431297947982285,97.01,35.85,72954,398,0.7113432982227257,0.09231134488860077,0.808660624,0.0,0.0,0.0,0.0,0.015075377,0.24120603,0.211055276,0.180904523,0.351758794,0.0,0.0,-3.8044,4.1931,3.4158,0.7773,0.2861250898634076,0.8775,0.19133937599999995
Ag1397-HO,HO,1397,7.021,25.511999999999997,10.53,2.968,0.099,0.4561841202519803,97.01,35.83,73260,392,0.7127223943513988,0.10153333529838882,0.7960199,0.0,0.0,0.0,0.0,0.022959184,0.18367346899999998,0.25255102,0.214285714,0.326530612,0.0,0.0,-3.8023,4.1194,3.4142,0.7052,0.28060128847530424,0.8775,0.2039801
Ag13-IH,IH,13,18.166,9.86,6.46,2.7560000000000002,0.255,0.0,81.52,29.63,246,12,0.10902012552664074,0.008316371370879766,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.9799,5.8119,2.7981,3.0138,0.9230769230769231,0.5383333333333333,0.0
Ag1403-CO,CO,1403,8.562999999999999,20.918000000000003,10.57,2.967,0.083,0.4599264017962951,97.0,35.94,73890,480,0.7083670636941882,0.11100184677567575,0.986998917,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.45,0.25,0.0,0.0,-3.9394,4.3260000000000005,3.5528,0.7732,0.3421240199572345,0.8808333333333334,0.013001083000000024
Ag140-TC,TC,140,10.672,16.784000000000002,8.74,2.8989999999999996,0.163,0.03555167467099108,94.98,34.94,5268,78,0.3029243308055419,0.12003549713642002,0.612903226,0.0,0.0,0.0,0.0,0.0,0.615384615,0.0,0.384615385,0.0,0.0,0.0,-3.6762,4.5138,2.8417,1.6721,0.5571428571428572,0.7283333333333334,0.387096774
Ag140-TO,TO,140,10.539000000000001,16.996,9.09,2.9139999999999997,0.138,0.03704858728871702,94.88,35.16,5496,96,0.2965513883636065,0.12698202017599172,0.318181818,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0,-3.7175,4.5681,2.8699,1.6982,0.6857142857142857,0.7575,0.681818182
Ag1415-DH,DH,1415,6.785,26.399,10.63,2.971,0.078,0.4663506517807023,96.89,35.67,74758,522,0.7135510091577796,0.2308211151546874,0.683090705,0.23516237399999998,0.0,0.0,0.0,0.0,0.003831418,0.24904214600000002,0.076628352,0.6513409960000001,0.019157088,0.0,-3.9243,4.3066,3.542,0.7646,0.36890459363957595,0.8858333333333334,0.08174692100000003
Ag1415-IH,IH,1415,7.7139999999999995,23.221,10.8,2.978,0.099,0.47414707166469156,96.76,35.23,76938,492,0.7083713578673011,0.07850855432074691,0.433369447,0.487540628,0.001083424,0.0,0.0,0.0,0.024390244,0.0,0.365853659,0.609756098,0.0,0.0,-4.0282,4.4169,3.6396,0.7773,0.34770318021201413,0.9,0.07800650099999995
Ag1416-SRC,SRC,1416,9.297,19.267,10.51,2.967,0.10800000000000001,0.46142331441402107,97.12,35.88,74208,374,0.7189329123396856,0.053754584954898196,0.775431862,0.0,0.0,0.0,0.0,0.0,0.256684492,0.513368984,0.192513369,0.021390374,0.016042781000000002,0.0,-3.7426,4.1286,3.3566,0.772,0.2641242937853107,0.8758333333333334,0.22456813799999997
Ag1416-TH,TH,1416,7.41,24.171999999999997,10.41,2.966,0.113,0.45693257656084324,97.03,35.77,73272,420,0.7166062534845569,0.09686411297491752,0.819277108,0.0,0.0,0.0,0.0,0.0,0.514285714,0.0,0.11428571400000001,0.37142857100000004,0.0,0.0,-3.786,4.1479,3.4010000000000002,0.7469,0.2966101694915254,0.8675,0.18072289200000002
Ag141-HO,HO,141,12.206,14.675,8.85,2.905,0.162,0.03630013097985405,95.01,34.84,5406,86,0.30054958760480194,0.055446710976977384,0.672727273,0.0,0.0,0.0,0.0,0.069767442,0.558139535,0.0,0.0,0.37209302299999997,0.0,0.0,-3.6521,4.4954,2.8094,1.686,0.6099290780141844,0.7374999999999999,0.327272727
